gage,time,ft,m3
11402000,1986-07-24,37.0,1.047723324
11402000,1986-07-25,36.0,1.019406477
11402000,1986-07-26,45.0,1.274258097
11402000,1986-07-27,44.0,1.24594125
11402000,1986-07-28,40.0,1.132673864
11402000,1986-07-29,36.0,1.019406477
11402000,1986-07-30,34.0,0.9627727841
11402000,1986-07-31,32.0,0.9061390909
11402000,1986-08-01,32.0,0.9061390909
11402000,1986-08-02,30.0,0.8495053978
11402000,1986-08-03,30.0,0.8495053978
11402000,1986-08-04,32.0,0.9061390909
11402000,1986-08-05,34.0,0.9627727841
11402000,1986-08-06,31.0,0.8778222444
11402000,1986-08-07,29.0,0.8211885512
11402000,1986-08-08,29.0,0.8211885512
11402000,1986-08-09,29.0,0.8211885512
11402000,1986-08-10,29.0,0.8211885512
11402000,1986-08-11,29.0,0.8211885512
11402000,1986-08-12,26.0,0.7362380114
11402000,1986-08-13,27.0,0.764554858
11402000,1986-08-14,25.0,0.7079211648
11402000,1986-08-15,25.0,0.7079211648
11402000,1986-08-16,26.0,0.7362380114
11402000,1986-08-17,27.0,0.764554858
11402000,1986-08-18,28.0,0.7928717046
11402000,1986-08-19,29.0,0.8211885512
11402000,1986-08-20,28.0,0.7928717046
11402000,1986-08-21,30.0,0.8495053978
11402000,1986-08-22,29.0,0.8211885512
11402000,1986-08-23,27.0,0.764554858
11402000,1986-08-24,29.0,0.8211885512
11402000,1986-08-25,29.0,0.8211885512
11402000,1986-08-26,30.0,0.8495053978
11402000,1986-08-27,28.0,0.7928717046
11402000,1986-08-28,27.0,0.764554858
11402000,1986-08-29,25.0,0.7079211648
11402000,1986-08-30,27.0,0.764554858
11402000,1986-08-31,29.0,0.8211885512
11402000,1986-09-01,29.0,0.8211885512
11402000,1986-09-02,27.0,0.764554858
11402000,1986-09-03,29.0,0.8211885512
11402000,1986-09-04,31.0,0.8778222444
11402000,1986-09-05,28.0,0.7928717046
11402000,1986-09-06,24.0,0.6796043182
11402000,1986-09-07,26.0,0.7362380114
11402000,1986-09-08,26.0,0.7362380114
11402000,1986-09-09,29.0,0.8211885512
11402000,1986-09-10,29.0,0.8211885512
11402000,1986-09-11,32.0,0.9061390909
11402000,1986-09-12,27.0,0.764554858
11402000,1986-09-13,31.0,0.8778222444
11402000,1986-09-14,32.0,0.9061390909
11402000,1986-09-15,32.0,0.9061390909
11402000,1986-09-16,40.0,1.132673864
11402000,1986-09-17,64.0,1.812278182
11402000,1986-09-18,67.0,1.897228722
11402000,1986-09-19,81.0,2.293664574
11402000,1986-09-20,85.0,2.40693196
11402000,1986-09-21,61.0,1.727327642
11402000,1986-09-22,55.0,1.557426563
11402000,1986-09-23,50.0,1.41584233
11402000,1986-09-24,54.0,1.529109716
11402000,1986-09-25,91.0,2.57683304
11402000,1986-09-26,132.0,3.73782375
11402000,1986-09-27,241.0,6.824360029
11402000,1986-09-28,120.0,3.398021591
11402000,1986-09-29,91.0,2.57683304
11402000,1986-09-30,83.0,2.350298267
11402000,1986-10-01,75.0,2.123763494
11402000,1986-10-02,69.0,1.953862415
11402000,1986-10-03,65.0,1.840595028
11402000,1986-10-04,63.0,1.783961335
11402000,1986-10-05,60.0,1.699010796
11402000,1986-10-06,57.0,1.614060256
11402000,1986-10-07,58.0,1.642377102
11402000,1986-10-08,57.0,1.614060256
11402000,1986-10-09,56.0,1.585743409
11402000,1986-10-10,54.0,1.529109716
11402000,1986-10-11,52.0,1.472476023
11402000,1986-10-12,51.0,1.444159176
11402000,1986-10-13,51.0,1.444159176
11402000,1986-10-14,51.0,1.444159176
11402000,1986-10-15,50.0,1.41584233
11402000,1986-10-16,49.0,1.387525483
11402000,1986-10-17,55.0,1.557426563
11402000,1986-10-18,65.0,1.840595028
11402000,1986-10-19,58.0,1.642377102
11402000,1986-10-20,55.0,1.557426563
11402000,1986-10-21,54.0,1.529109716
11402000,1986-10-22,52.0,1.472476023
11402000,1986-10-23,50.0,1.41584233
11402000,1986-10-24,52.0,1.472476023
11402000,1986-10-25,53.0,1.500792869
11402000,1986-10-26,53.0,1.500792869
11402000,1986-10-27,52.0,1.472476023
11402000,1986-10-28,53.0,1.500792869
11402000,1986-10-29,55.0,1.557426563
11402000,1986-10-30,96.0,2.718417273
11402000,1986-10-31,73.0,2.067129801
11402000,1986-11-01,64.0,1.812278182
11402000,1986-11-02,60.0,1.699010796
11402000,1986-11-03,60.0,1.699010796
11402000,1986-11-04,58.0,1.642377102
11402000,1986-11-05,58.0,1.642377102
11402000,1986-11-06,56.0,1.585743409
11402000,1986-11-07,56.0,1.585743409
11402000,1986-11-08,56.0,1.585743409
11402000,1986-11-09,55.0,1.557426563
11402000,1986-11-10,55.0,1.557426563
11402000,1986-11-11,55.0,1.557426563
11402000,1986-11-12,54.0,1.529109716
11402000,1986-11-13,54.0,1.529109716
11402000,1986-11-14,54.0,1.529109716
11402000,1986-11-15,53.0,1.500792869
11402000,1986-11-16,53.0,1.500792869
11402000,1986-11-17,53.0,1.500792869
11402000,1986-11-18,53.0,1.500792869
11402000,1986-11-19,52.0,1.472476023
11402000,1986-11-20,52.0,1.472476023
11402000,1986-11-21,62.0,1.755644489
11402000,1986-11-22,59.0,1.670693949
11402000,1986-11-23,55.0,1.557426563
11402000,1986-11-24,55.0,1.557426563
11402000,1986-11-25,56.0,1.585743409
11402000,1986-11-26,53.0,1.500792869
11402000,1986-11-27,53.0,1.500792869
11402000,1986-11-28,52.0,1.472476023
11402000,1986-11-29,58.0,1.642377102
11402000,1986-11-30,56.0,1.585743409
11402000,1986-12-01,54.0,1.529109716
11402000,1986-12-02,54.0,1.529109716
11402000,1986-12-03,54.0,1.529109716
11402000,1986-12-04,54.0,1.529109716
11402000,1986-12-05,81.0,2.293664574
11402000,1986-12-06,75.0,2.123763494
11402000,1986-12-07,66.0,1.868911875
11402000,1986-12-08,61.0,1.727327642
11402000,1986-12-09,59.0,1.670693949
11402000,1986-12-10,57.0,1.614060256
11402000,1986-12-11,57.0,1.614060256
11402000,1986-12-12,58.0,1.642377102
11402000,1986-12-13,57.0,1.614060256
11402000,1986-12-14,59.0,1.670693949
11402000,1986-12-15,58.0,1.642377102
11402000,1986-12-16,57.0,1.614060256
11402000,1986-12-17,55.0,1.557426563
11402000,1986-12-18,60.0,1.699010796
11402000,1986-12-19,67.0,1.897228722
11402000,1986-12-20,65.0,1.840595028
11402000,1986-12-21,61.0,1.727327642
11402000,1986-12-22,66.0,1.868911875
11402000,1986-12-23,68.0,1.925545568
11402000,1986-12-24,63.0,1.783961335
11402000,1986-12-25,61.0,1.727327642
11402000,1986-12-26,60.0,1.699010796
11402000,1986-12-27,59.0,1.670693949
11402000,1986-12-28,57.0,1.614060256
11402000,1986-12-29,58.0,1.642377102
11402000,1986-12-30,58.0,1.642377102
11402000,1986-12-31,62.0,1.755644489
11402000,1987-01-01,103.0,2.916635199
11402000,1987-01-02,147.0,4.162576449
11402000,1987-01-03,256.0,7.249112728
11402000,1987-01-04,199.0,5.635052472
11402000,1987-01-05,143.0,4.049309063
11402000,1987-01-06,117.0,3.313071051
11402000,1987-01-07,102.0,2.888318352
11402000,1987-01-08,90.0,2.548516193
11402000,1987-01-09,83.0,2.350298267
11402000,1987-01-10,76.0,2.152080341
11402000,1987-01-11,72.0,2.038812955
11402000,1987-01-12,71.0,2.010496108
11402000,1987-01-13,76.0,2.152080341
11402000,1987-01-14,66.0,1.868911875
11402000,1987-01-15,63.0,1.783961335
11402000,1987-01-16,59.0,1.670693949
11402000,1987-01-17,69.0,1.953862415
11402000,1987-01-18,65.0,1.840595028
11402000,1987-01-19,63.0,1.783961335
11402000,1987-01-20,62.0,1.755644489
11402000,1987-01-21,60.0,1.699010796
11402000,1987-01-22,63.0,1.783961335
11402000,1987-01-23,64.0,1.812278182
11402000,1987-01-24,73.0,2.067129801
11402000,1987-01-25,79.0,2.237030881
11402000,1987-01-26,81.0,2.293664574
11402000,1987-01-27,79.0,2.237030881
11402000,1987-01-28,213.0,6.031488324
11402000,1987-01-29,148.0,4.190893296
11402000,1987-01-30,122.0,3.454655284
11402000,1987-01-31,107.0,3.029902585
11402000,1987-02-01,100.0,2.831684659
11402000,1987-02-02,131.0,3.709506904
11402000,1987-02-03,152.0,4.304160682
11402000,1987-02-04,137.0,3.879407983
11402000,1987-02-05,120.0,3.398021591
11402000,1987-02-06,112.0,3.171486818
11402000,1987-02-07,107.0,3.029902585
11402000,1987-02-08,105.0,2.973268892
11402000,1987-02-09,103.0,2.916635199
11402000,1987-02-10,111.0,3.143169972
11402000,1987-02-11,311.0,8.80653929
11402000,1987-02-12,344.0,9.740995228
11402000,1987-02-13,2150.0,60.88122017
11402000,1987-02-14,768.0,21.74733818
11402000,1987-02-15,524.0,14.83802761
11402000,1987-02-16,376.0,10.64713432
11402000,1987-02-17,289.0,8.183568665
11402000,1987-02-18,244.0,6.909310568
11402000,1987-02-19,212.0,6.003171478
11402000,1987-02-20,189.0,5.351884006
11402000,1987-02-21,172.0,4.870497614
11402000,1987-02-22,160.0,4.530695455
11402000,1987-02-23,153.0,4.332477529
11402000,1987-02-24,144.0,4.077625909
11402000,1987-02-25,135.0,3.82277429
11402000,1987-02-26,125.0,3.539605824
11402000,1987-02-27,121.0,3.426338438
11402000,1987-02-28,116.0,3.284754205
11402000,1987-03-01,114.0,3.228120511
11402000,1987-03-02,113.0,3.199803665
11402000,1987-03-03,115.0,3.256437358
11402000,1987-03-04,128.0,3.624556364
11402000,1987-03-05,438.0,12.40277881
11402000,1987-03-06,706.0,19.99169369
11402000,1987-03-07,400.0,11.32673864
11402000,1987-03-08,326.0,9.231291989
11402000,1987-03-09,281.0,7.957033892
11402000,1987-03-10,245.0,6.937627415
11402000,1987-03-11,275.0,7.787132813
11402000,1987-03-12,761.0,21.54912026
11402000,1987-03-13,1420.0,40.20992216
11402000,1987-03-14,668.0,18.91565352
11402000,1987-03-15,500.0,14.1584233
11402000,1987-03-16,389.0,11.01525332
11402000,1987-03-17,330.0,9.344559375
11402000,1987-03-18,352.0,9.96753
11402000,1987-03-19,323.0,9.146341449
11402000,1987-03-20,285.0,8.070301279
11402000,1987-03-21,263.0,7.447330654
11402000,1987-03-22,239.0,6.767726335
11402000,1987-03-23,228.0,6.456241023
11402000,1987-03-24,214.0,6.059805171
11402000,1987-03-25,201.0,5.691686165
11402000,1987-03-26,192.0,5.436834546
11402000,1987-03-27,185.0,5.23861662
11402000,1987-03-28,178.0,5.040398693
11402000,1987-03-29,170.0,4.813863921
11402000,1987-03-30,165.0,4.672279688
11402000,1987-03-31,168.0,4.757230227
11402000,1987-04-01,177.0,5.012081847
11402000,1987-04-02,188.0,5.323567159
11402000,1987-04-03,203.0,5.748319858
11402000,1987-04-04,191.0,5.408517699
11402000,1987-04-05,181.0,5.125349233
11402000,1987-04-06,178.0,5.040398693
11402000,1987-04-07,180.0,5.097032387
11402000,1987-04-08,182.0,5.15366608
11402000,1987-04-09,189.0,5.351884006
11402000,1987-04-10,194.0,5.493468239
11402000,1987-04-11,208.0,5.889904091
11402000,1987-04-12,201.0,5.691686165
11402000,1987-04-13,181.0,5.125349233
11402000,1987-04-14,179.0,5.06871554
11402000,1987-04-15,179.0,5.06871554
11402000,1987-04-16,170.0,4.813863921
11402000,1987-04-17,169.0,4.785547074
11402000,1987-04-18,173.0,4.89881446
11402000,1987-04-19,158.0,4.474061762
11402000,1987-04-20,144.0,4.077625909
11402000,1987-04-21,136.0,3.851091137
11402000,1987-04-22,136.0,3.851091137
11402000,1987-04-23,131.0,3.709506904
11402000,1987-04-24,126.0,3.567922671
11402000,1987-04-25,127.0,3.596239517
11402000,1987-04-26,129.0,3.65287321
11402000,1987-04-27,134.0,3.794457443
11402000,1987-04-28,136.0,3.851091137
11402000,1987-04-29,134.0,3.794457443
11402000,1987-04-30,140.0,3.964358523
11402000,1987-05-01,144.0,4.077625909
11402000,1987-05-02,129.0,3.65287321
11402000,1987-05-03,117.0,3.313071051
11402000,1987-05-04,109.0,3.086536279
11402000,1987-05-05,105.0,2.973268892
11402000,1987-05-06,102.0,2.888318352
11402000,1987-05-07,98.0,2.775050966
11402000,1987-05-08,97.0,2.746734119
11402000,1987-05-09,97.0,2.746734119
11402000,1987-05-10,102.0,2.888318352
11402000,1987-05-11,91.0,2.57683304
11402000,1987-05-12,80.0,2.265347727
11402000,1987-05-13,65.0,1.840595028
11402000,1987-05-14,65.0,1.840595028
11402000,1987-05-15,63.0,1.783961335
11402000,1987-05-16,58.0,1.642377102
11402000,1987-05-17,59.0,1.670693949
11402000,1987-05-18,62.0,1.755644489
11402000,1987-05-19,61.0,1.727327642
11402000,1987-05-20,57.0,1.614060256
11402000,1987-05-21,60.0,1.699010796
11402000,1987-05-22,59.0,1.670693949
11402000,1987-05-23,54.0,1.529109716
11402000,1987-05-24,53.0,1.500792869
11402000,1987-05-25,53.0,1.500792869
11402000,1987-05-26,58.0,1.642377102
11402000,1987-05-27,57.0,1.614060256
11402000,1987-05-28,56.0,1.585743409
11402000,1987-05-29,52.0,1.472476023
11402000,1987-05-30,50.0,1.41584233
11402000,1987-05-31,48.0,1.359208636
11402000,1987-06-01,43.0,1.217624403
11402000,1987-06-02,40.0,1.132673864
11402000,1987-06-03,40.0,1.132673864
11402000,1987-06-04,40.0,1.132673864
11402000,1987-06-05,43.0,1.217624403
11402000,1987-06-06,38.0,1.07604017
11402000,1987-06-07,38.0,1.07604017
11402000,1987-06-08,38.0,1.07604017
11402000,1987-06-09,37.0,1.047723324
11402000,1987-06-10,36.0,1.019406477
11402000,1987-06-11,36.0,1.019406477
11402000,1987-06-12,35.0,0.9910896307
11402000,1987-06-13,32.0,0.9061390909
11402000,1987-06-14,31.0,0.8778222444
11402000,1987-06-15,30.0,0.8495053978
11402000,1987-06-16,36.0,1.019406477
11402000,1987-06-17,32.0,0.9061390909
11402000,1987-06-18,28.0,0.7928717046
11402000,1987-06-19,25.0,0.7079211648
11402000,1987-06-20,25.0,0.7079211648
11402000,1987-06-21,29.0,0.8211885512
11402000,1987-06-22,30.0,0.8495053978
11402000,1987-06-23,28.0,0.7928717046
11402000,1987-06-24,27.0,0.764554858
11402000,1987-06-25,26.0,0.7362380114
11402000,1987-06-26,28.0,0.7928717046
11402000,1987-06-27,31.0,0.8778222444
11402000,1987-06-28,28.0,0.7928717046
11402000,1987-06-29,28.0,0.7928717046
11402000,1987-06-30,27.0,0.764554858
11402000,1987-07-01,25.0,0.7079211648
11402000,1987-07-02,24.0,0.6796043182
11402000,1987-07-03,20.0,0.5663369318
11402000,1987-07-04,21.0,0.5946537784
11402000,1987-07-05,23.0,0.6512874716
11402000,1987-07-06,24.0,0.6796043182
11402000,1987-07-07,22.0,0.622970625
11402000,1987-07-08,21.0,0.5946537784
11402000,1987-07-09,18.0,0.5097032387
11402000,1987-07-10,17.0,0.4813863921
11402000,1987-07-11,18.0,0.5097032387
11402000,1987-07-12,18.0,0.5097032387
11402000,1987-07-13,22.0,0.622970625
11402000,1987-07-14,18.0,0.5097032387
11402000,1987-07-15,20.0,0.5663369318
11402000,1987-07-16,17.0,0.4813863921
11402000,1987-07-17,19.0,0.5380200852
11402000,1987-07-18,25.0,0.7079211648
11402000,1987-07-19,27.0,0.764554858
11402000,1987-07-20,25.0,0.7079211648
11402000,1987-07-21,22.0,0.622970625
11402000,1987-07-22,22.0,0.622970625
11402000,1987-07-23,22.0,0.622970625
11402000,1987-07-24,20.0,0.5663369318
11402000,1987-07-25,16.0,0.4530695455
11402000,1987-07-26,18.0,0.5097032387
11402000,1987-07-27,18.0,0.5097032387
11402000,1987-07-28,18.0,0.5097032387
11402000,1987-07-29,18.0,0.5097032387
11402000,1987-07-30,15.0,0.4247526989
11402000,1987-07-31,18.0,0.5097032387
11402000,1987-08-01,20.0,0.5663369318
11402000,1987-08-02,18.0,0.5097032387
11402000,1987-08-03,17.0,0.4813863921
11402000,1987-08-04,17.0,0.4813863921
11402000,1987-08-05,17.0,0.4813863921
11402000,1987-08-06,17.0,0.4813863921
11402000,1987-08-07,17.0,0.4813863921
11402000,1987-08-08,14.0,0.3964358523
11402000,1987-08-09,13.0,0.3681190057
11402000,1987-08-10,15.0,0.4247526989
11402000,1987-08-11,15.0,0.4247526989
11402000,1987-08-12,16.0,0.4530695455
11402000,1987-08-13,16.0,0.4530695455
11402000,1987-08-14,17.0,0.4813863921
11402000,1987-08-15,15.0,0.4247526989
11402000,1987-08-16,16.0,0.4530695455
11402000,1987-08-17,19.0,0.5380200852
11402000,1987-08-18,17.0,0.4813863921
11402000,1987-08-19,17.0,0.4813863921
11402000,1987-08-20,17.0,0.4813863921
11402000,1987-08-21,17.0,0.4813863921
11402000,1987-08-22,17.0,0.4813863921
11402000,1987-08-23,18.0,0.5097032387
11402000,1987-08-24,19.0,0.5380200852
11402000,1987-08-25,19.0,0.5380200852
11402000,1987-08-26,16.0,0.4530695455
11402000,1987-08-27,11.0,0.3114853125
11402000,1987-08-28,11.0,0.3114853125
11402000,1987-08-29,12.0,0.3398021591
11402000,1987-08-30,13.0,0.3681190057
11402000,1987-08-31,11.0,0.3114853125
11402000,1987-09-01,13.0,0.3681190057
11402000,1987-09-02,14.0,0.3964358523
11402000,1987-09-03,14.0,0.3964358523
11402000,1987-09-04,18.0,0.5097032387
11402000,1987-09-05,21.0,0.5946537784
11402000,1987-09-06,19.0,0.5380200852
11402000,1987-09-07,18.0,0.5097032387
11402000,1987-09-08,20.0,0.5663369318
11402000,1987-09-09,18.0,0.5097032387
11402000,1987-09-10,17.0,0.4813863921
11402000,1987-09-11,17.0,0.4813863921
11402000,1987-09-12,18.0,0.5097032387
11402000,1987-09-13,16.0,0.4530695455
11402000,1987-09-14,21.0,0.5946537784
11402000,1987-09-15,18.0,0.5097032387
11402000,1987-09-16,18.0,0.5097032387
11402000,1987-09-17,19.0,0.5380200852
11402000,1987-09-18,21.0,0.5946537784
11402000,1987-09-19,23.0,0.6512874716
11402000,1987-09-20,21.0,0.5946537784
11402000,1987-09-21,22.0,0.622970625
11402000,1987-09-22,22.0,0.622970625
11402000,1987-09-23,21.0,0.5946537784
11402000,1987-09-24,19.0,0.5380200852
11402000,1987-09-25,18.0,0.5097032387
11402000,1987-09-26,21.0,0.5946537784
11402000,1987-09-27,18.0,0.5097032387
11402000,1987-09-28,16.0,0.4530695455
11402000,1987-09-29,18.0,0.5097032387
11402000,1987-09-30,19.0,0.5380200852
11402000,1987-10-01,24.0,0.6796043182
11402000,1987-10-02,21.0,0.5946537784
11402000,1987-10-03,22.0,0.622970625
11402000,1987-10-04,23.0,0.6512874716
11402000,1987-10-05,23.0,0.6512874716
11402000,1987-10-06,18.0,0.5097032387
11402000,1987-10-07,23.0,0.6512874716
11402000,1987-10-08,21.0,0.5946537784
11402000,1987-10-09,20.0,0.5663369318
11402000,1987-10-10,21.0,0.5946537784
11402000,1987-10-11,21.0,0.5946537784
11402000,1987-10-12,23.0,0.6512874716
11402000,1987-10-13,27.0,0.764554858
11402000,1987-10-14,26.0,0.7362380114
11402000,1987-10-15,24.0,0.6796043182
11402000,1987-10-16,24.0,0.6796043182
11402000,1987-10-17,26.0,0.7362380114
11402000,1987-10-18,25.0,0.7079211648
11402000,1987-10-19,27.0,0.764554858
11402000,1987-10-20,27.0,0.764554858
11402000,1987-10-21,26.0,0.7362380114
11402000,1987-10-22,26.0,0.7362380114
11402000,1987-10-23,29.0,0.8211885512
11402000,1987-10-24,32.0,0.9061390909
11402000,1987-10-25,31.0,0.8778222444
11402000,1987-10-26,30.0,0.8495053978
11402000,1987-10-27,32.0,0.9061390909
11402000,1987-10-28,31.0,0.8778222444
11402000,1987-10-29,32.0,0.9061390909
11402000,1987-10-30,31.0,0.8778222444
11402000,1987-10-31,31.0,0.8778222444
11402000,1987-11-01,32.0,0.9061390909
11402000,1987-11-02,35.0,0.9910896307
11402000,1987-11-03,36.0,1.019406477
11402000,1987-11-04,34.0,0.9627727841
11402000,1987-11-05,33.0,0.9344559375
11402000,1987-11-06,32.0,0.9061390909
11402000,1987-11-07,34.0,0.9627727841
11402000,1987-11-08,35.0,0.9910896307
11402000,1987-11-09,36.0,1.019406477
11402000,1987-11-10,36.0,1.019406477
11402000,1987-11-11,33.0,0.9344559375
11402000,1987-11-12,35.0,0.9910896307
11402000,1987-11-13,38.0,1.07604017
11402000,1987-11-14,45.0,1.274258097
11402000,1987-11-15,39.0,1.104357017
11402000,1987-11-16,38.0,1.07604017
11402000,1987-11-17,39.0,1.104357017
11402000,1987-11-18,41.0,1.16099071
11402000,1987-11-19,38.0,1.07604017
11402000,1987-11-20,38.0,1.07604017
11402000,1987-11-21,39.0,1.104357017
11402000,1987-11-22,38.0,1.07604017
11402000,1987-11-23,37.0,1.047723324
11402000,1987-11-24,37.0,1.047723324
11402000,1987-11-25,37.0,1.047723324
11402000,1987-11-26,36.0,1.019406477
11402000,1987-11-27,36.0,1.019406477
11402000,1987-11-28,36.0,1.019406477
11402000,1987-11-29,36.0,1.019406477
11402000,1987-11-30,38.0,1.07604017
11402000,1987-12-01,58.0,1.642377102
11402000,1987-12-02,329.0,9.316242529
11402000,1987-12-03,213.0,6.031488324
11402000,1987-12-04,104.0,2.944952046
11402000,1987-12-05,82.0,2.321981421
11402000,1987-12-06,305.0,8.636638211
11402000,1987-12-07,360.0,10.19406477
11402000,1987-12-08,180.0,5.097032387
11402000,1987-12-09,173.0,4.89881446
11402000,1987-12-10,399.0,11.29842179
11402000,1987-12-11,325.0,9.202975142
11402000,1987-12-12,184.0,5.210299773
11402000,1987-12-13,136.0,3.851091137
11402000,1987-12-14,111.0,3.143169972
11402000,1987-12-15,98.0,2.775050966
11402000,1987-12-16,99.0,2.803367813
11402000,1987-12-17,90.0,2.548516193
11402000,1987-12-18,80.0,2.265347727
11402000,1987-12-19,78.0,2.208714034
11402000,1987-12-20,72.0,2.038812955
11402000,1987-12-21,71.0,2.010496108
11402000,1987-12-22,83.0,2.350298267
11402000,1987-12-23,78.0,2.208714034
11402000,1987-12-24,62.0,1.755644489
11402000,1987-12-25,66.0,1.868911875
11402000,1987-12-26,62.0,1.755644489
11402000,1987-12-27,59.0,1.670693949
11402000,1987-12-28,68.0,1.925545568
11402000,1987-12-29,67.0,1.897228722
11402000,1987-12-30,63.0,1.783961335
11402000,1987-12-31,59.0,1.670693949
11402000,1988-01-01,51.0,1.444159176
11402000,1988-01-02,66.0,1.868911875
11402000,1988-01-03,71.0,2.010496108
11402000,1988-01-04,138.0,3.90772483
11402000,1988-01-05,185.0,5.23861662
11402000,1988-01-06,158.0,4.474061762
11402000,1988-01-07,132.0,3.73782375
11402000,1988-01-08,124.0,3.511288977
11402000,1988-01-09,123.0,3.482972131
11402000,1988-01-10,144.0,4.077625909
11402000,1988-01-11,328.0,9.287925682
11402000,1988-01-12,219.0,6.201389404
